CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
1584133,NASDAQ:GOMO,0,2021-01-01
1584207,NYSE:OMF,49.99,2021-01-01
1584371,Nasdaq:ICCM,0,2021-01-01
1584425,NYSE:TCN,0,2021-01-01
1584509,NYSE:ARMK,27.33,2021-01-01
1584547,NASDAQ:GP,32.41,2021-01-01
1584549,Nasdaq:VFF,12.5,2021-01-01
1584754,Nasdaq:AKTS,12.89,2021-01-01
1584770,,0,2021-01-01
1584831,Nasdaq:OXBR,1.9,2021-01-01
1585023,NASDAQ:CWAY,0,2021-01-01
1585064,NYSE:FGL,0,2021-01-01
1585364,NYSE:PRGO,46,2021-01-01
1585521,Nasdaq:ZM,342.5,2021-01-01
1585583,NASDAQ:TACOW,0,2021-01-01
1585608,Nasdaq:JAGX,36180,2021-01-01
1585689,NYSE:HLT,113.29,2021-01-01
1585790,NYSE:ADSW,0,2021-01-01
1585855,NYSE:GGZ,13.42,2021-01-01
1586049,NASDAQ:OXFD,0,2021-01-01
1586105,NASDAQ:EGLTQ,0,2021-01-01
1586300,,0,2021-01-01
1587221,NASDAQ:ZSAN,0,2021-01-01
1587246,NYSE:CELP,0,2021-01-01
1587264,NYSE:NETI,0,2021-01-01
1587523,NYSE:KN,19.27,2021-01-01
1587732,NYSE:OGS,74.41,2021-01-01
1587755,NYSE:SNOW,304.2,2021-01-01
1587987,Nasdaq:NEWT,25.89,2021-01-01
1588084,Nasdaq:TANH,357.6,2021-01-01
1588216,NYSE:RSPP,0,2021-01-01
1588238,NYSE:RICE,0,2021-01-01
1588489,OTC:GBTC,0,2021-01-01
1588823,NYSE:TFII,53.53,2021-01-01
1588869,NASDAQ:CAMBW,0,2021-01-01
1588972,Nasdaq:SCTL,0,2021-01-01
1589061,Nasdaq:GYRO,0,2021-01-01
1589094,NASDAQ:NAME,0,2021-01-01
1589149,Nasdaq:GWAV,495,2021-01-01
1589420,NYSE:FPL,0,2021-01-01
1589526,Nasdaq:BLBD,18.85,2021-01-01
1590364,Nasdaq:FTAI,22.62,2021-01-01
1590418,Nasdaq:FCUV,0,2021-01-01
1590521,,0,2021-01-01
1590560,Nasdaq:QURE,42.03,2021-01-01
1590584,NYSE:CVEO,16.87,2021-01-01
1590714,NYSE:ESI,19,2021-01-01
1590715,Nasdaq:AREC,2.16,2021-01-01
1590717,NYSE:CTRE,21.9,2021-01-01
1590750,Nasdaq:VRDN,18.4,2021-01-01
1590877,Nasdaq:RGNX,49.49,2021-01-01
1590895,NASDAQ:CZR,78.06,2021-01-01
1590955,NYSE:PAYC,431.74,2021-01-01
1590976,Nasdaq:MBUU,64.35,2021-01-01
1591165,OTC:HCYT,0,2021-01-01
1591587,NYSE:AMK,24.03,2021-01-01
1591588,Nasdaq:AMRK,14.28,2021-01-01
1591670,NYSE:FPI,9.15,2021-01-01
1591698,Nasdaq:PCTY,196.48,2021-01-01
1591763,NYSE:ENBL,0,2021-01-01
1591877,NASDAQ:SZMK,0,2021-01-01
1591890,Nasdaq:FGF,23.5,2021-01-01
1591956,Nasdaq:ANY,15.61,2021-01-01
1592000,NYSE:ENLC,4.17,2021-01-01
1592016,Nasdaq:AGFS,0,2021-01-01
1592057,NYSE:EVA,47.05,2021-01-01
1592058,NYSE:PRTY,0,2021-01-01
1592288,NASDAQ:DMTX,0,2021-01-01
1592329,,0,2021-01-01
1592379,NASDAQ:FRSH,0,2021-01-01
1592386,Nasdaq:VIRT,25.6,2021-01-01
1592480,NYSE:CBPX,0,2021-01-01
1592560,Nasdaq:TCTM,16.15,2021-01-01
1592900,NASDAQ:WIZ,0,2021-01-01
1593034,OTC:ENDPQ,0,2021-01-01
1593195,NASDAQ:TPCO,0,2021-01-01
1593222,NYSE:CIO,9.71,2021-01-01
1593538,Nasdaq:JSM,24.11,2021-01-01
1593548,NYSE:AGS,6.82,2021-01-01
1593899,Nasdaq:AVIR,44.26,2021-01-01
1593936,NASDAQ:MIK,0,2021-01-01
1593984,Nasdaq:MDWD,28.07,2021-01-01
1594124,NASDAQ:SKYS,0,2021-01-01
1594337,NASDAQ:CORI,0,2021-01-01
1594466,NYSE:PE,0,2021-01-01
1594555,Nasdaq:HVBC,0,2021-01-01
1594590,,0,2021-01-01
1594617,NYSE:LQ,0,2021-01-01
1594686,,0,2021-01-01
1594805,NYSE:SHOP,115.95,2021-01-01
1594864,NASDAQ:JUNO,0,2021-01-01
1594879,NYSE:ZOES,0,2021-01-01
1595097,Nasdaq:CRBP,0,2021-01-01
1595248,Nasdaq:GNPX,155.2,2021-01-01
1595262,NYSE:IMS,0,2021-01-01
1595353,Nasdaq:GLMD,50.85,2021-01-01
1595527,NYSE:NYC,0,2021-01-01
1595585,Nasdaq:TCDA,0,2021-01-01
1595761,Nasdaq:WB,41.99,2021-01-01
1595893,NASDAQ:TPTX,0,2021-01-01
1595974,Nasdaq:MGNI,25.61,2021-01-01
1596318,,0,2021-01-01
1596532,NYSE:ANET,73.99,2021-01-01
1596783,NYSE:CTLT,108.57,2021-01-01
1596812,Nasdaq:ENLV,9.92,2021-01-01
1596856,NYSE:LEJU,0,2021-01-01
1596946,NASDAQ:QTNTW,0,2021-01-01
1596961,Nasdaq:RMBL,31.43,2021-01-01
1596964,NASDAQ:HLG,0,2021-01-01
1596967,NYSE:MC,51.81,2021-01-01
1596993,NYSE:LPG,14.6,2021-01-01
1597033,Nasdaq:SABR,12.41,2021-01-01
1597095,Nasdaq:TOUR,1.87,2021-01-01
1597264,Nasdaq:BPMC,106.84,2021-01-01
1597426,NASDAQ:EVAR,0,2021-01-01
1597503,NYSE:CLNS,0,2021-01-01
1597553,Nasdaq:SAGE,89.68,2021-01-01
1597659,,0,2021-01-01
1597672,NYSE:RYAM,7.15,2021-01-01
1597680,NYSE:JMEI,0,2021-01-01
1597835,NYSE:CMCM,9.4,2021-01-01
1597846,Nasdaq:GRNQ,22.2,2021-01-01
1598014,NYSE:INFO,90.88,2021-01-01
1598085,NYSE:DRA,0,2021-01-01
1598110,Nasdaq:CYBR,150.33,2021-01-01
1598428,NYSE:MTUS,5.64,2021-01-01
1598599,Nasdaq:IPHA,4.82,2021-01-01
1598646,Nasdaq:NERV,20.48,2021-01-01
1598655,NYSE:GLOP,0,2021-01-01
1598665,NYSE:HRTG,10.94,2021-01-01
1598674,NYSE:CSPR,0,2021-01-01
1598696,NASDAQ:NDRM,0,2021-01-01
1598981,Nasdaq:SKYX,0,2021-01-01
1599222,NASDAQ:MRD,0,2021-01-01
1599298,Nasdaq:SMMT,5.28,2021-01-01
1599407,AMEX:EFSH,0,2021-01-01
1599489,NYSE:VRTV,0,2021-01-01
1599617,NYSE:DNOW,7.88,2021-01-01
1599891,NASDAQ:SBCP,0,2021-01-01
1599901,Nasdaq:RNA,25.32,2021-01-01
1599947,,0,2021-01-01
1600033,NYSE:ELF,23.74,2021-01-01
1600422,AMEX:SDPI,0,2021-01-01
1600438,NYSE:GMS,33.41,2021-01-01
1600470,,0,2021-01-01
1600527,NASDAQ:DSKY,0,2021-01-01
1600620,Nasdaq:AUPH,13.19,2021-01-01
1600847,Nasdaq:GMDA,0,2021-01-01
1600890,,0,2021-01-01
1600987,Nasdaq:ONCT,94.8,2021-01-01
1601046,NYSE:KEYS,141,2021-01-01
1601072,Nasdaq:AY,45.55,2021-01-01
1601347,,0,2021-01-01
1601545,NASDAQ:BHBK,0,2021-01-01
1601548,NYSE:VVX,52.12,2021-01-01
1601669,NASDAQ:WTREP,0,2021-01-01
1601712,NYSE:SYF,36.71,2021-01-01
1601936,Nasdaq:CYTO,1056,2021-01-01
1602065,Nasdaq:VNOM,13.84,2021-01-01
1602078,Nasdaq:NMRD,0,2021-01-01
1602367,NYSE:ADPTQ,0,2021-01-01
1602409,Nasdaq:FNGR,8.46,2021-01-01
1602584,Nasdaq:CCD,56.74,2021-01-01
1602658,Nasdaq:ISTR,18.42,2021-01-01
1602842,Nasdaq:MOGO,14.52,2021-01-01
1603016,NYSE:HMLP,0,2021-01-01
1603145,NYSE:NEP,80.05,2021-01-01
1603207,Nasdaq:VBLT,2940,2021-01-01
1603429,NASDAQ:PARN,0,2021-01-01
1603454,Nasdaq:CELC,10.57,2021-01-01
1603469,NASDAQ:INNL,0,2021-01-01
1603756,Nasdaq:AXNX,52.49,2021-01-01
1603923,Nasdaq:WFRD,6.38,2021-01-01
1603969,NASDAQ:GGAC,0,2021-01-01
1603978,Nasdaq:AQB,200.4,2021-01-01
1603993,Nasdaq:NISN,230.3,2021-01-01
1603998,NYSE:DSE,0,2021-01-01
1604028,NYSE:WMS,95.64,2021-01-01
1604174,NYSE:ECC,10.65,2021-01-01
1604191,Nasdaq:FWBI,0,2021-01-01
1604416,NASDAQ:WLRHU,0,2021-01-01
1604464,Nasdaq:ATRA,20.09,2021-01-01
1604477,NYSE:SQZ,0,2021-01-01
1604481,NYSE:EURN,8.52,2021-01-01
1604522,NYSE:THQ,20.45,2021-01-01
1604643,NYSE:AQUA,0,2021-01-01
1604665,NYSE:WLKP,22.49,2021-01-01
1604738,AMEX:AINC,0,2021-01-01
1604778,Nasdaq:QRVO,178.57,2021-01-01
1604821,Nasdaq:NTRA,108.78,2021-01-01
1604868,Nasdaq:GRWG,46.66,2021-01-01
1604924,NASDAQ:FWP,0,2021-01-01
1604929,,0,2021-01-01
1604950,Nasdaq:SCPH,6.09,2021-01-01
1605301,Nasdaq:CBFV,19.87,2021-01-01
1605484,NYSE:STLA,18.19,2021-01-01
1605607,NYSE:PGRE,8.72,2021-01-01
1605725,NYSE:VTTI,0,2021-01-01
1606012,NASDAQ:MCUR,0,2021-01-01
1606113,Nasdaq:AVPT,14.72,2021-01-01
1606163,Nasdaq:LMB,13.2,2021-01-01
1606180,,0,2021-01-01
1606268,Nasdaq:VIA,52.25,2021-01-01
1606440,NASDAQ:RBNC,0,2021-01-01
1606498,NYSE:AVNS,48.58,2021-01-01
1606645,NASDAQ:FOMX,0,2021-01-01
1606698,Nasdaq:ALPP,23.44,2021-01-01
1606745,Nasdaq:LTRPA,0,2021-01-01
1606757,Nasdaq:KE,17.46,2021-01-01
1606909,Nasdaq:PANL,2.87,2021-01-01
1607245,,0,2021-01-01
1607250,NYSE:RIGP,0,2021-01-01
1607310,NYSE:MBLY,0,2021-01-01
1607678,Nasdaq:VKTX,6.33,2021-01-01
1607716,NYSE:VSLR,0,2021-01-01
1607741,NASDAQ:YECO,0,2021-01-01
1607827,,0,2021-01-01
1607849,Nasdaq:DSKE,0,2021-01-01
1607962,Nasdaq:LFWD,10.57,2021-01-01
1607997,NYSE:NMS,14.66,2021-01-01
1608249,NYSE:ZAYO,0,2021-01-01
1608269,NASDAQ:SMACR,0,2021-01-01
1608298,NASDAQ:TRTLW,0,2021-01-01
1608390,Nasdaq:AFMD,64.4,2021-01-01
1608638,NYSE:CIVI,24.4,2021-01-01
1608741,NASDAQ:QQQX,0,2021-01-01
1608742,NYSE:DIAX,15.15,2021-01-01
1609065,Nasdaq:PBHC,11.99,2021-01-01
1609132,NYSE:BNK,0,2021-01-01
1609253,NYSE:CRC,24.85,2021-01-01
1609351,NASDAQ:ONCE,0,2021-01-01
1609550,NYSE:INSP,194.26,2021-01-01
1609653,NASDAQ:CNV,0,2021-01-01
1609702,NASDAQ:CDK,0,2021-01-01
1609711,NYSE:GDDY,81.67,2021-01-01
1609727,,0,2021-01-01
1609804,NYSE:OEC,17.55,2021-01-01
1609809,Nasdaq:MCRB,28.04,2021-01-01
1609951,NASDAQ:NCOM,0,2021-01-01
1609989,NASDAQ:BUFF,33.37,2021-01-01
1610092,NYSE:DPLO,0,2021-01-01
1610114,NYSE:SNR,0,2021-01-01
1610128,NYSE:AVOL,0,2021-01-01
1610250,NYSE:BOOT,47.58,2021-01-01
1610418,NYSE:CNXM,0,2021-01-01
1610466,NYSE:SHLX,0,2021-01-01
1610520,NYSE:UBS,15.54,2021-01-01
1610532,NASDAQ:HDP,0,2021-01-01
1610590,Nasdaq:CHEK,34.6,2021-01-01
1610601,Nasdaq:MOMO,13.93,2021-01-01
1610618,Nasdaq:CDTX,46.6,2021-01-01
1610793,NASDAQ:SNC,0,2021-01-01
1610820,Nasdaq:BCTX,5.91,2021-01-01
1610853,Nasdaq:HSDT,815,2021-01-01
1610950,Nasdaq:SYNH,0,2021-01-01
1611005,NYSE:KEN,30,2021-01-01
1611110,OTC:MDLY,0,2021-01-01
1611231,NYSE:MXPT,0,2021-01-01
1611277,,0,2021-01-01
1611547,NYSE:UE,13.81,2021-01-01
1611647,Nasdaq:FRPT,146.83,2021-01-01
1611702,NYSE:OMAA,0,2021-01-01
1611746,Nasdaq:SPRC,0,2021-01-01
1611747,Nasdaq:BVXV,329,2021-01-01
1611787,NASDAQ:AAAP,0,2021-01-01
1611820,,0,2021-01-01
1611842,Nasdaq:PYPD,314.1,2021-01-01
1611852,NASDAQ:CADTR,0,2021-01-01
1611983,Nasdaq:LBRDA,152.6,2021-01-01
1611988,,0,2021-01-01
1612042,Nasdaq:ASND,167.47,2021-01-01
1612630,Nasdaq:JYNT,29.01,2021-01-01
1612720,Nasdaq:NEXT,2.16,2021-01-01
1612875,NYSE:GER,0,2021-01-01
1612940,Nasdaq:PRQR,4.52,2021-01-01
1613011,,0,2021-01-01
1613103,NYSE:MDT,118.7,2021-01-01
1613170,NASDAQ:ITMR,0,2021-01-01
1613780,Nasdaq:DBVT,7.14,2021-01-01
1613859,NASDAQ:PRAH,0,2021-01-01
1614067,Nasdaq:ARDS,0,2021-01-01
1614170,Nasdaq:SYBX,35.7,2021-01-01
1614178,NYSE:YEXT,16.73,2021-01-01
1614184,NYSE:CADE,30.33,2021-01-01
1614436,NASDAQ:VA,0,2021-01-01
1614522,NASDAQ:EVFTC,0,2021-01-01
1614744,Nasdaq:PPBT,3.97,2021-01-01
1614806,NYSE:AJX,10.56,2021-01-01
1614818,NASDAQ:FTACW,0,2021-01-01
1615063,Nasdaq:INSE,6.31,2021-01-01
1615153,,0,2021-01-01
1615165,Nasdaq:VERI,31.93,2021-01-01
1615219,NASDAQ:SLRX,27.25,2021-01-01
1615346,NASDAQ:LMMKP,0,2021-01-01
1615418,,0,2021-01-01
1615817,NYSE:CJES,0,2021-01-01
1615857,NASDAQ:AXAR,0,2021-01-01
1615903,NYSE:IFS,32.52,2021-01-01
1615905,NYSE:JGH,15.16,2021-01-01
1616000,NYSE:XHR,16.08,2021-01-01
1616101,NASDAQ:SSRG,0,2021-01-01
1616212,NASDAQ:TRIL,0,2021-01-01
1616262,Nasdaq:RMCF,4.16,2021-01-01
1616291,OTC:JPPYY,0,2021-01-01
1616297,NASDAQ:AVNU,0,2021-01-01
1616318,NYSE:VSTO,29.77,2021-01-01
1616533,Nasdaq:SGH,20.69,2021-01-01
1616543,AMEX:SENS,0,2021-01-01
1616678,NYSE:BST,49.27,2021-01-01
1616707,NYSE:W,250.07,2021-01-01
1616817,NYSE:MPG,0,2021-01-01
1616862,NYSE:AXTA,29.8,2021-01-01
1617049,NYSE:NAP,0,2021-01-01
1617227,NYSE:JAX,0,2021-01-01
1617291,,0,2021-01-01
1617406,NYSE:PK,17.43,2021-01-01
1617582,NASDAQ:ABLX,0,2021-01-01
1617640,Nasdaq:Z,146.93,2021-01-01
1617669,NYSE:UFAB,0,2021-01-01
1617798,NASDAQ:PTXP,0,2021-01-01
1617898,NASDAQ:KLXIV,0,2021-01-01
1618181,NYSE:GLDM,0,2021-01-01
1618500,Nasdaq:MDGS,0,2021-01-01
1618561,,0,2021-01-01
1618563,NYSE:NSA,35.53,2021-01-01
1618673,NYSE:PFGC,48.8,2021-01-01
1618732,Nasdaq:NTNX,30.93,2021-01-01
1618756,NYSE:QSR,63.49,2021-01-01
1618835,NASDAQ:NEOT,0,2021-01-01
1618921,Nasdaq:WBA,45.26,2021-01-01
1619087,NASDAQ:STDY,0,2021-01-01
1619250,,0,2021-01-01
1619544,Nasdaq:JFU,25,2021-01-01
1619551,NASDAQ:OACQ,0,2021-01-01
1619762,NYSE:IGT,18.1,2021-01-01
1619917,NYSE:PN,0,2021-01-01
1619954,NYSE:INOV,0,2021-01-01
1620053,,0,2021-01-01
1620179,Nasdaq:XELA,6090,2021-01-01
1620280,NASDAQ:UNIT,11.8,2021-01-01
1620393,NYSE:NXRT,41.44,2021-01-01
1620459,Nasdaq:JRVR,54.7,2021-01-01
1620463,Nasdaq:ATHA,27.79,2021-01-01
1620533,NYSE:SHAK,88.92,2021-01-01
1620546,NYSE:BXLT,0,2021-01-01
1620664,NASDAQ:CCRC,0,2021-01-01
1620737,Nasdaq:OGI,6.84,2021-01-01
1620928,NYSE:RMP,0,2021-01-01
1621221,Nasdaq:ARTL,15,2021-01-01
1621227,Nasdaq:ADAP,5.98,2021-01-01
1621434,NYSE:BSM,7.75,2021-01-01
1621443,Nasdaq:ZYNE,0,2021-01-01
1621563,NYSE:SUM,23.52,2021-01-01
1621672,Nasdaq:SLE,49.6,2021-01-01
1621832,Nasdaq:AQMS,3.89,2021-01-01
1622148,NYSE:HGLB,6.54,2021-01-01
1622175,NASDAQ:BHAC,0,2021-01-01
1622194,NYSE:DEA,22,2021-01-01
1622229,Nasdaq:COGT,11.88,2021-01-01
1622345,Nasdaq:POLA,6.06,2021-01-01
1622353,NYSE:JCAP,0,2021-01-01
1622536,NYSE:TLN,0,2021-01-01
1622577,NASDAQ:ARWA,0,2021-01-01
1622893,NYSE:JMG,0,2021-01-01
1623526,Nasdaq:STOK,60.66,2021-01-01
1623595,,0,2021-01-01
1623613,NASDAQ:MYL,0,2021-01-01
1623919,NYSE:GI,0,2021-01-01
1623925,NYSE:AM,8.43,2021-01-01
1624322,Nasdaq:BFST,21.66,2021-01-01
1624326,Nasdaq:PAVM,27.95,2021-01-01
1624512,Nasdaq:BOXL,13.68,2021-01-01
1624658,OTC:ALNAQ,0,2021-01-01
1624794,Nasdaq:CSWI,122.6,2021-01-01
1624826,,0,2021-01-01
1624899,NYSE:STE,199.79,2021-01-01
1624982,,0,2021-01-01
1625042,NASDAQ:ECAC,0,2021-01-01
1625101,Nasdaq:PLSE,25.95,2021-01-01
1625297,Nasdaq:INDV,6.8,2021-01-01
1625414,Nasdaq:BZUN,35.18,2021-01-01
1625584,NASDAQ:TIL,0,2021-01-01
1625791,Nasdaq:KRNT,87.4,2021-01-01
1626115,NYSE:PJT,78.32,2021-01-01
1626199,Nasdaq:ALPN,0,2021-01-01
1626450,Nasdaq:BIGC,65.63,2021-01-01
1626853,NASDAQ:MJCO,0,2021-01-01
1626878,Nasdaq:XBIT,16.71,2021-01-01
1626971,Nasdaq:CRVS,3.89,2021-01-01
1627014,NYSE:BKFS,0,2021-01-01
1627223,NYSE:CC,27.89,2021-01-01
1627272,NYSE:OR,13.26,2021-01-01
1627281,Nasdaq:CLLS,28.95,2021-01-01
1627475,Nasdaq:UPWK,35.72,2021-01-01
1627487,NASDAQ:FOGO,0,2021-01-01
1627606,Nasdaq:DTEA,0,2021-01-01
1627811,,0,2021-01-01
1627854,NYSE:DCF,8.66,2021-01-01
1627857,NYSE:SAIL,0,2021-01-01
1628063,NYSE:SRG,14.35,2021-01-01
1628111,,0,2021-01-01
1628171,Nasdaq:RVMD,41.42,2021-01-01
1628369,NYSE:CWK,14.19,2021-01-01
1628738,,0,2021-01-01
1628808,Nasdaq:PROF,24.71,2021-01-01
1628871,,0,2021-01-01
1628908,NYSE:EVH,17.12,2021-01-01
1629137,NASDAQ:GBT,0,2021-01-01
1629210,AMEX:PZG,0,2021-01-01
1629220,NASDAQ:VDTH,0,2021-01-01
1629261,NASDAQ:LBCC,0,2021-01-01
1629995,NYSE:CPGX,0,2021-01-01
1630113,Nasdaq:BTCY,5.58,2021-01-01
1630132,NASDAQ:BOJA,0,2021-01-01
1630212,Nasdaq:ALBT,11.7,2021-01-01
1630472,NYSE:TRTX,10.57,2021-01-01
1630805,NYSE:BW,3.63,2021-01-01
1630856,Nasdaq:PFHD,0,2021-01-01
1630940,NASDAQ:AAPC,0,2021-01-01
1631282,Nasdaq:DTSS,32.25,2021-01-01
1631487,Nasdaq:CLGN,13.34,2021-01-01
1631569,NYSE:CHCT,45.14,2021-01-01
1631574,Nasdaq:WVE,9.75,2021-01-01
1631596,NYSE:KREF,17.85,2021-01-01
1631650,NASDAQ:AIMT,0,2021-01-01
1631761,NYSE:YRD,3.21,2021-01-01
1632127,NYSE:CABO,2100,2021-01-01
1632790,NYSE:ENR,45.73,2021-01-01
1632933,NYSE:EQGP,0,2021-01-01
1633061,NYSE:PFV,0,2021-01-01
1633070,Nasdaq:AXLA,0,2021-01-01
1633142,NYSE:PGND,0,2021-01-01
1633336,Nasdaq:CCAP,14.85,2021-01-01
1633438,NYSE:AZRE,0,2021-01-01
1633441,Nasdaq:SECO,0,2021-01-01
1633651,NYSE:TEGP,0,2021-01-01
1633917,Nasdaq:PYPL,235.04,2021-01-01
1633931,NYSE:BLD,194,2021-01-01
1633932,Nasdaq:EPIX,12.8,2021-01-01
1633978,Nasdaq:LITE,104.61,2021-01-01
1634038,NYSE:PROS,0,2021-01-01
1634117,NYSE:BNED,480,2021-01-01
1634379,Nasdaq:MTCR,0,2021-01-01
1634432,NASDAQ:SBBP,0,2021-01-01
1634447,Nasdaq:ISUN,0,2021-01-01
1634997,NYSE:AGR,45.66,2021-01-01
1635088,Nasdaq:ROIV,10.05,2021-01-01
1635193,NYSE MKT:GGO,0,2021-01-01
1635282,NASDAQ:RMNI,5.87,2021-01-01
1635327,NASDAQ:AYA,215,2021-01-01
1635581,NASDAQ:CAFD,0,2021-01-01
1635650,Nasdaq:GPP,0,2021-01-01
1635881,NYSE:EXTN,0,2021-01-01
1635977,NYSE:THW,16.12,2021-01-01
1635984,Nasdaq:NWLI,216.08,2021-01-01
1636023,NYSE:WRK,45.83,2021-01-01
1636050,Nasdaq:SIOX,0,2021-01-01
1636222,Nasdaq:WING,144.85,2021-01-01
1636282,Nasdaq:AGLE,199.75,2021-01-01
1636286,NASDAQ:ALTA,0,2021-01-01
1636289,NYSE:ACV,32.96,2021-01-01
1636422,Nasdaq:HCAT,43.18,2021-01-01
1636519,NYSE:MSGS,184.51,2021-01-01
1636651,Nasdaq:OVID,2.5,2021-01-01
1636760,NASDAQ:ILUM,0,2021-01-01
1637207,NYSE:PLNT,79.58,2021-01-01
1637459,Nasdaq:KHC,33.7,2021-01-01
1637520,NASDAQ:GRBIC,0,2021-01-01
1637558,NYSE:CCR,0,2021-01-01
1637655,NYSE:HZN,0,2021-01-01
1637736,Nasdaq:SOLO,0,2021-01-01
1637761,NASDAQ:SPNE,0,2021-01-01
1637810,Nasdaq:FSV,135.13,2021-01-01
1637890,Nasdaq:CYAD,0,2021-01-01
1637913,NYSE:MCRN,0,2021-01-01
1637921,NASDAQ:FORK,0,2021-01-01
1638097,Nasdaq:ENTX,1.23,2021-01-01
1638287,Nasdaq:NRBO,1408.8,2021-01-01
1638290,Nasdaq:MCFT,26.25,2021-01-01
1638833,Nasdaq:SGRY,30.25,2021-01-01
1639225,NASDAQ:LVGO,0,2021-01-01
1639300,Nasdaq:OLLI,93.03,2021-01-01
1639457,NYSE:JHY,0,2021-01-01
1639498,AMEX:UAVS,0,2021-01-01
1639581,AMEX:BURU,0,2021-01-01
1639669,NASDAQ:ELEC,0,2021-01-01
1639691,Nasdaq:LIVN,64.95,2021-01-01
1639825,Nasdaq:PTON,154,2021-01-01
1639877,Nasdaq:GSM,1.83,2021-01-01
1639920,NYSE:SPOT,331.36,2021-01-01
1639947,NYSE:CCP,0,2021-01-01
1640043,Nasdaq:PXS,14.64,2021-01-01
1640147,NYSE:SNOW,304.2,2021-01-01
1640266,Nasdaq:VYGR,8.2,2021-01-01
1640313,NYSE:BETR,0,2021-01-01
1640384,Nasdaq:LMFA,23.07,2021-01-01
1640428,Nasdaq:EVER,39.22,2021-01-01
1640455,Nasdaq:JNCE,0,2021-01-01
1641197,NASDAQ:EACQW,0,2021-01-01
1641398,Nasdaq:GDC,83.7,2021-01-01
1641489,Nasdaq:VTVT,82,2021-01-01
1641614,Nasdaq:PMTS,4.9,2021-01-01
1641631,Nasdaq:XAIR,5.96,2021-01-01
1641991,,0,2021-01-01
1642081,NASDAQ:ABTX,0,2021-01-01
1642122,NYSE:AC,35.84,2021-01-01
1642271,NASDAQ:CXRX,0,2021-01-01
1642375,Nasdaq:GHSI,210,2021-01-01
1642380,Nasdaq:OCX,60,2021-01-01
1642453,NASDAQ:DSKE,0,2021-01-01
1642545,Nasdaq:SWAV,0,2021-01-01
1643171,NYSE:BNH,25.03,2021-01-01
1643269,Nasdaq:SUMO,0,2021-01-01
1643303,Nasdaq:NNDM,9.34,2021-01-01
1643615,NYSE:MEG,41.15,2021-01-01
1643848,NYSE:PTHN,0,2021-01-01
1643918,Nasdaq:BDRX,3312.16,2021-01-01
1643953,Nasdaq:PRPL,34.85,2021-01-01
1643988,AMEX:LPTV,0,2021-01-01
1644378,Nasdaq:RMR,37.89,2021-01-01
1644406,Nasdaq:TWNK,0,2021-01-01
1644440,NYSE:GCP,0,2021-01-01
1644482,,0,2021-01-01
1644509,NASDAQ:PACEU,0,2021-01-01
1644675,NASDAQ:MIME,0,2021-01-01
1644771,NYSE:RSF,16.36,2021-01-01
1644903,AMEX:YCBD,0,2021-01-01
1644963,Nasdaq:ATXI,7233.75,2021-01-01
1645113,Nasdaq:NVCR,163.59,2021-01-01
1645460,Nasdaq:CUE,12.97,2021-01-01
1645469,Nasdaq:MNPR,6.29,2021-01-01
1645590,NYSE:HPE,11.97,2021-01-01
1645666,Nasdaq:KZR,5.43,2021-01-01
1645926,NYSE:MPSX,0,2021-01-01
1646109,NYSE:FDEU,0,2021-01-01
1646188,Nasdaq:ONDS,8.98,2021-01-01
1646228,NYSE:HOME,0,2021-01-01
1646383,NYSE:CSRA,0,2021-01-01
1646587,NYSE:NRE,0,2021-01-01
1646972,NYSE:ACI,16.85,2021-01-01
1647088,Nasdaq:WSC,25.49,2021-01-01
1647320,NASDAQ:CMTA,0,2021-01-01
1647338,NASDAQ:GSUM,0,2021-01-01
1647509,NYSE:FCEA,0,2021-01-01
1647513,NASDAQ:NBLX,0,2021-01-01
1647639,Nasdaq:UPST,55.39,2021-01-01
1647932,NYSE:JHA,0,2021-01-01
1647933,NYSE:JHB,0,2021-01-01
1648087,Nasdaq:AREB,0,2021-01-01
1648098,,0,2021-01-01
1648257,Nasdaq:HCM,36.34,2021-01-01
1648416,NYSE:RACE,222.1,2021-01-01
1648893,,0,2021-01-01
1649009,Nasdaq:SYTA,7014,2021-01-01
1649094,Nasdaq:PCVX,27.51,2021-01-01
1649096,NYSE:CLPR,7.23,2021-01-01
1649709,,0,2021-01-01
1649739,Nasdaq:BAFN,15.9,2021-01-01
1649744,Nasdaq:DLTH,11.73,2021-01-01
1649749,NYSE:FBK,37.38,2021-01-01
1649904,Nasdaq:RYTM,34.63,2021-01-01
1649989,Nasdaq:OTLK,25.6,2021-01-01
1650101,Nasdaq:ATXG,0,2021-01-01
1650107,Nasdaq:CCEP,50.45,2021-01-01
1650132,NYSE:FCPT,27.57,2021-01-01
1650372,Nasdaq:TEAM,233.38,2021-01-01
1650445,NYSE:QHC,0,2021-01-01
1650575,Nasdaq:BRQS,0,2021-01-01
1650648,Nasdaq:FDMT,41.95,2021-01-01
1650664,Nasdaq:EDIT,89.66,2021-01-01
1650696,AMEX:LSF,0,2021-01-01
1650729,NYSE:SITE,165.48,2021-01-01
1650962,NYSE:WBT,0,2021-01-01
1651052,NASDAQ:FOCS,0,2021-01-01
1651094,NYSE:ELVT,0,2021-01-01
1651235,NASDAQ:ACIA,0,2021-01-01
1651308,Nasdaq:BGNE,260.64,2021-01-01
1651311,Nasdaq:MRUS,16.16,2021-01-01
